"topic"	"V1"	"V2"	"context"
"motor/noun/nrc20040507/40360"	-5.54779439948604	-72.8316836696141	"Alfa heeft op dat gebied een naam hoog te houden en waarom eens niet zo'n beresterke <font color=red><b>motor</b></font> in het vooronder gelepeld ?"	"Alfa heeft op dat gebied een naam hoog te houden en waarom eens niet zo'n beresterke <font color=red><b>motor</b></font> in het vooronder gelepeld ?"
"motor/noun/nrc20040604/71557"	22.5191289484128	24.6445322579135	"In de allernieuwste versie van de Voyager is dit opgelost : de speler zit in het dashboard en onthoudt waar de film stopt als de <font color=red><b>motor</b></font> wordt uitgezet ."	"In de allernieuwste versie van de Voyager is dit opgelost : de speler zit in het dashboard en onthoudt waar de film stopt als de <font color=red><b>motor</b></font> wordt uitgezet ."
"motor/noun/parool19990107/30405"	-27.01794112624	85.9802113463397	"Fransen en Duitsers houden hardnekkig vol dat zij zich zien als de ' <font color=red><b>motor</b></font> ' van de Europese vooruitgang ."	"Fransen en Duitsers houden hardnekkig vol dat zij zich zien als de ' <font color=red><b>motor</b></font> ' van de Europese vooruitgang ."
"motor/noun/parool19990122/55046"	-38.5204225229339	-17.3170720025602	"De primeur van die toonaangevende <font color=red><b>motor</b></font> werd , heel aardig , gegund aan dochter Citroën die hem in de onlangs nog gemoderniseerde Xantia schroeft ."	"De primeur van die toonaangevende <font color=red><b>motor</b></font> werd , heel aardig , gegund aan dochter Citroën die hem in de onlangs nog gemoderniseerde Xantia schroeft ."
"motor/noun/parool19990122/57072"	2.44644881684015	38.8808390942255	"Techneuten van Ford beweren wel dat een common rail eigenlijk alleen bij grote diesels profijt oplevert , maar we hebben bij Alfa en Mercedes-Benz gemerkt dat hij ook in kleinere <font color=red><b>motoren</b></font> een zegen is ."	"Techneuten van Ford beweren wel dat een common rail eigenlijk alleen bij grote diesels profijt oplevert , maar we hebben bij Alfa en Mercedes-Benz gemerkt dat hij ook in kleinere <font color=red><b>motoren</b></font> een zegen is ."
"motor/noun/parool19990409/54872"	44.3468348905261	0.38530676953274	"Het is prettig dat de <font color=red><b>motor</b></font> bij flinke inspanningen niet brult of akelig trilt ."	"Het is prettig dat de <font color=red><b>motor</b></font> bij flinke inspanningen niet brult of akelig trilt ."
"motor/noun/parool19990410/84444"	-3.06241524063049	42.5787577686828	"Ten eerste zal de automobielindustrie ervoor zorgen dat de auto zelf zo min mogelijk verontreinigend is , door het ontwikkelen van zuinige <font color=red><b>motoren</b></font> met een zo laag mogelijk brandstofverbuik ."	"Ten eerste zal de automobielindustrie ervoor zorgen dat de auto zelf zo min mogelijk verontreinigend is , door het ontwikkelen van zuinige <font color=red><b>motoren</b></font> met een zo laag mogelijk brandstofverbuik ."
"motor/noun/parool19990416/14639"	-74.5853133721025	32.1624860886522	"De 2,4 GDI is overigens de enige <font color=red><b>motor</b></font> waarmee de Space Wagon hier wordt geleverd ."	"De 2,4 GDI is overigens de enige <font color=red><b>motor</b></font> waarmee de Space Wagon hier wordt geleverd ."
"motor/noun/parool19990604/27061"	-52.0528094232817	-58.7545012660206	"Na de proefrit kreeg de klant te horen dat zijn <font color=red><b>motor</b></font> lekte en dat de radiator stuk was ."	"Na de proefrit kreeg de klant te horen dat zijn <font color=red><b>motor</b></font> lekte en dat de radiator stuk was ."
"motor/noun/parool19990611/2459"	-18.1339812856253	-14.9039962942496	"Vorig jaar debuteerde de Octavia Combi al en die is met z'n vanafprijs van 34.895 gulden een serieus te nemen concurrent van de nieuwe Golf Variant , waar we de prijs nog niet van kennen , maar die met dezelfde 1,6-liter <font color=red><b>motor</b></font> toch minimaal veertig mille moet gaan kosten - en dan zijn we nog aan de voorzichtige kant ."	"Vorig jaar debuteerde de Octavia Combi al en die is met z'n vanafprijs van 34.895 gulden een serieus te nemen concurrent van de nieuwe Golf Variant , waar we de prijs nog niet van kennen , maar die met dezelfde 1,6-liter <font color=red><b>motor</b></font> toch minimaal veertig mille moet gaan kosten - en dan zijn we nog aan de voorzichtige kant ."
"motor/noun/parool19990625/38608"	30.926453671782	-23.0804523874812	"Zanger Terence Trent D'Arby arriveert tezamen met een hele groep Hell's Angels op de <font color=red><b>motor</b></font> , aldus de flink verouderde fans van het ook aanwezige voormalige tieneridool Donny Osmond de stuipen op het lijf jagend ."	"Zanger Terence Trent D'Arby arriveert tezamen met een hele groep Hell's Angels op de <font color=red><b>motor</b></font> , aldus de flink verouderde fans van het ook aanwezige voormalige tieneridool Donny Osmond de stuipen op het lijf jagend ."
"motor/noun/parool19990716/4565"	-56.5348029212827	-84.3157828246534	"Waar de vijfcilinder een beetje rauw is loopt deze <font color=red><b>motor</b></font> zo zijdezacht en reageert -ie zo alert op het gaspedaal , dat ik het niet gek zou vinden als berijders bij het tanken zich nogal eens bij de verkeerde (benzine)pomp vervoegen ."	"Waar de vijfcilinder een beetje rauw is loopt deze <font color=red><b>motor</b></font> zo zijdezacht en reageert -ie zo alert op het gaspedaal , dat ik het niet gek zou vinden als berijders bij het tanken zich nogal eens bij de verkeerde (benzine)pomp vervoegen ."
"motor/noun/parool19990827/1798"	-43.5623403597309	53.06309629388	"Een voorbeeld van de fraude is een inbeslaggenomen <font color=red><b>motor</b></font> die 13.000 gulden waard was ."	"Een voorbeeld van de fraude is een inbeslaggenomen <font color=red><b>motor</b></font> die 13.000 gulden waard was ."
"motor/noun/parool19990917/2903"	-32.9931934105865	-13.6780767692314	"Bij Mercedes uiteraard ook al de CL , de coupé op de S-klasse , en de nieuwe <font color=red><b>motoren</b></font> voor dat vlaggenschip : een V12 en twee heel bijzondere commonraildiesels ."	"Bij Mercedes uiteraard ook al de CL , de coupé op de S-klasse , en de nieuwe <font color=red><b>motoren</b></font> voor dat vlaggenschip : een V12 en twee heel bijzondere commonraildiesels ."
"motor/noun/parool19991009/22818"	-4.44733247191832	68.3371736389639	"De Amerikaanse en de Franse autofabrikant willen de brandstof via een injectie in de <font color=red><b>motor</b></font> brengen ."	"De Amerikaanse en de Franse autofabrikant willen de brandstof via een injectie in de <font color=red><b>motor</b></font> brengen ."
"motor/noun/parool20000112/67933"	-5.55141839475434	-38.1109632297756	"Deze keer staan we stil omdat een leiding in de <font color=red><b>motor</b></font> verstopt zit ."	"Deze keer staan we stil omdat een leiding in de <font color=red><b>motor</b></font> verstopt zit ."
"motor/noun/parool20000129/48429"	-26.3859752653554	-29.2049241319676	"Juist Petersburg was het centrum van jonge hervormers , de stad was een paar jaar terug de <font color=red><b>motor</b></font> van de vernieuwing in Rusland ."	"Juist Petersburg was het centrum van jonge hervormers , de stad was een paar jaar terug de <font color=red><b>motor</b></font> van de vernieuwing in Rusland ."
"motor/noun/parool20000202/31320"	-1.24910921707082	-14.5068363073569	"DAF is ook technisch zijn tijd vooruit met <font color=red><b>motoren</b></font> , schrijft het blad ."	"DAF is ook technisch zijn tijd vooruit met <font color=red><b>motoren</b></font> , schrijft het blad ."
"motor/noun/parool20000202/31420"	-0.992901898917772	-10.9482990709265	"Een kenner : " DAF is geweldig als het om <font color=red><b>motoren</b></font> gaat , maar moet mee in de wereld waarin steeds meer eisen worden gesteld aan milieu en veiligheid ."	"Een kenner : " DAF is geweldig als het om <font color=red><b>motoren</b></font> gaat , maar moet mee in de wereld waarin steeds meer eisen worden gesteld aan milieu en veiligheid ."
"motor/noun/parool20000204/42252"	-28.8068793230907	-43.6493707397796	"Als de auto stilstaat zet het laatstgenoemde systeem de <font color=red><b>motor</b></font> na drie seconden af en start hem weer onmiddellijk als het koppelingspedaal wordt ingetrapt ."	"Als de auto stilstaat zet het laatstgenoemde systeem de <font color=red><b>motor</b></font> na drie seconden af en start hem weer onmiddellijk als het koppelingspedaal wordt ingetrapt ."
"motor/noun/parool20000211/41122"	-26.6030659636622	-79.5174816328128	"Er zijn <font color=red><b>motoren</b></font> van 50 tot 125 pk en nieuw is de driecilinder TDI direct ingespoten turbodiesel die ook in de Lupo wordt gemonteerd en daar de eerste ' drieliter ' auto van Volkswagen vormt ( daarmee wordt een brandstofverbruik van 3 liter op 100 km bedoeld ) ."	"Er zijn <font color=red><b>motoren</b></font> van 50 tot 125 pk en nieuw is de driecilinder TDI direct ingespoten turbodiesel die ook in de Lupo wordt gemonteerd en daar de eerste ' drieliter ' auto van Volkswagen vormt ( daarmee wordt een brandstofverbruik van 3 liter op 100 km bedoeld ) ."
"motor/noun/parool20000212/25952"	29.6517527501532	30.0301410550324	"Aanleiding was dat Brabebo <font color=red><b>motoren</b></font> en versnellingsbakken aanbood , en klanten die graag ingebouwd zagen ."	"Aanleiding was dat Brabebo <font color=red><b>motoren</b></font> en versnellingsbakken aanbood , en klanten die graag ingebouwd zagen ."
"motor/noun/parool20000225/3562"	67.4790709220094	-68.1898997860157	"Hoewel Porsche de 911 Turbo zoveel mogelijk heeft opgetrokken uit lichtgewichtmaterialen ( veel aluminium , maar ook magnesium en titanium - die hoge prijs wordt mede door deze kostbare grondstoffen verklaard ) weegt de machine toch 1540 kg , waarmee <font color=red><b>motor</b></font> en remmen geen enkele moeite hebben ."	"Hoewel Porsche de 911 Turbo zoveel mogelijk heeft opgetrokken uit lichtgewichtmaterialen ( veel aluminium , maar ook magnesium en titanium - die hoge prijs wordt mede door deze kostbare grondstoffen verklaard ) weegt de machine toch 1540 kg , waarmee <font color=red><b>motor</b></font> en remmen geen enkele moeite hebben ."
"motor/noun/parool20000310/41060"	51.2473402410104	42.6374042056027	"Het zijn lekkere bakken die met dit soort <font color=red><b>motoren</b></font> het best tot hun recht komen ."	"Het zijn lekkere bakken die met dit soort <font color=red><b>motoren</b></font> het best tot hun recht komen ."
"motor/noun/parool20000313/25406"	-70.4811342670559	-27.5188692839927	"Ze leken weer vroeg een beslissing te brengen , maar al na twaalf ronden plofte de <font color=red><b>motor</b></font> van Coulthard ."	"Ze leken weer vroeg een beslissing te brengen , maar al na twaalf ronden plofte de <font color=red><b>motor</b></font> van Coulthard ."
"motor/noun/parool20000331/10588"	-23.5920519254498	-76.0636780412832	"Ook de <font color=red><b>motor</b></font> van Kia stamt uit de Mitsubishi-stal en de Kiarijder ( die trouwens geen keuze heeft , ook een diesel ontbreekt ) zou het slechter kunnen treffen , alleen zouden we hem graag wat stiller hebben ."	"Ook de <font color=red><b>motor</b></font> van Kia stamt uit de Mitsubishi-stal en de Kiarijder ( die trouwens geen keuze heeft , ook een diesel ontbreekt ) zou het slechter kunnen treffen , alleen zouden we hem graag wat stiller hebben ."
"motor/noun/parool20000413/3213"	-29.6729589025264	90.9684686174276	"Toen het Arabierendom de <font color=red><b>motor</b></font> van de vooruitgang was , heerste de islam daar al ."	"Toen het Arabierendom de <font color=red><b>motor</b></font> van de vooruitgang was , heerste de islam daar al ."
"motor/noun/parool20000414/16796"	-70.3679498409504	-51.0565899494668	"Dat van al die nieuwe of vernieuwde <font color=red><b>motoren</b></font> het brandstofverbruik ondanks de hogere prestaties weer is verlaagd is enerzijds aan de gewichtbesparende maatregelen te danken ( de C weegt nu minimaal 1455 kg , dat is meer dan de vorige , maar hij is ook groter en heeft véél meer aan boord ) , maar vooral aan de record-lage luchtweerstand : Cw 0,26 is in deze klasse nog niet eerder vertoond ."	"Dat van al die nieuwe of vernieuwde <font color=red><b>motoren</b></font> het brandstofverbruik ondanks de hogere prestaties weer is verlaagd is enerzijds aan de gewichtbesparende maatregelen te danken ( de C weegt nu minimaal 1455 kg , dat is meer dan de vorige , maar hij is ook groter en heeft véél meer aan boord ) , maar vooral aan de record-lage luchtweerstand : Cw 0,26 is in deze klasse nog niet eerder vertoond ."
"motor/noun/parool20000421/9702"	23.37799332487	41.2603293805724	"Hét probleem van de katalysatortechniek is immers dat een <font color=red><b>motor</b></font> in het verkeer zoveel wisselende toerentallen nodig heeft ."	"Hét probleem van de katalysatortechniek is immers dat een <font color=red><b>motor</b></font> in het verkeer zoveel wisselende toerentallen nodig heeft ."
"motor/noun/parool20000421/9978"	86.6480121683729	-1.93595992605253	"Veeleer werkt de elektromotor hier als een hulpmotor , die in actie komt wanneer de gewone <font color=red><b>motor</b></font> kracht tekortschiet ."	"Veeleer werkt de elektromotor hier als een hulpmotor , die in actie komt wanneer de gewone <font color=red><b>motor</b></font> kracht tekortschiet ."
"motor/noun/parool20000526/13929"	4.52449240277293	46.5725686509738	"Nu heeft de drieliter-Lupo een dermate zuinige <font color=red><b>motor</b></font> , dat deze ook wat milieuvervuiling betreft al voldoet aan de zeer strenge eisen die in de EU pas in 2005 van kracht worden ."	"Nu heeft de drieliter-Lupo een dermate zuinige <font color=red><b>motor</b></font> , dat deze ook wat milieuvervuiling betreft al voldoet aan de zeer strenge eisen die in de EU pas in 2005 van kracht worden ."
"motor/noun/parool20000526/3306"	46.3776856328561	47.5113059292632	"Hij zag er allerminst aantrekkelijk uit en de constructie , met de <font color=red><b>motor</b></font> voorin onder de vloer , allesbehalve lekker bereikbaar voor onderhoud ( al roepen ze bij Toyota dat hun producten dat nauwelijks vergen ) waren onoverkomelijke barrières voor succes ."	"Hij zag er allerminst aantrekkelijk uit en de constructie , met de <font color=red><b>motor</b></font> voorin onder de vloer , allesbehalve lekker bereikbaar voor onderhoud ( al roepen ze bij Toyota dat hun producten dat nauwelijks vergen ) waren onoverkomelijke barrières voor succes ."
"motor/noun/parool20000816/33575"	20.3524669492066	-22.6292638660629	"Een mogelijke verklaring voor de stilte is dat de <font color=red><b>motoren</b></font> van reddingsduikboten de klopsignalen van de bemanning overstemden ."	"Een mogelijke verklaring voor de stilte is dat de <font color=red><b>motoren</b></font> van reddingsduikboten de klopsignalen van de bemanning overstemden ."
"motor/noun/parool20000824/19651"	-50.6974936002326	-55.6048411420128	"Als ik nu een rare tik in de <font color=red><b>motor</b></font> hoor , weet ik ongeveer waar het defect zit en wat er aan te doen is ."	"Als ik nu een rare tik in de <font color=red><b>motor</b></font> hoor , weet ik ongeveer waar het defect zit en wat er aan te doen is ."
"motor/noun/parool20000901/30900"	-48.7484803667915	-8.60989538363582	"Renault heeft de Clio RS daartoe een pracht van een <font color=red><b>motor</b></font> meegegeven ."	"Renault heeft de Clio RS daartoe een pracht van een <font color=red><b>motor</b></font> meegegeven ."
"motor/noun/parool20000912/59538"	-60.8218965706927	44.2567512043249	"' De transportsector heeft de laatste jaren heel wat over zich heen gekregen : inhaalverboden , snelheidsbegrenzers , verplicht Eurovignet , schonere <font color=red><b>motoren</b></font> en nu de extreem dure diesel ."	"' De transportsector heeft de laatste jaren heel wat over zich heen gekregen : inhaalverboden , snelheidsbegrenzers , verplicht Eurovignet , schonere <font color=red><b>motoren</b></font> en nu de extreem dure diesel ."
"motor/noun/parool20001103/28732"	-42.0098584584539	-12.2202479905029	"Iedereen weet immers dat de Skoda's hun bodemplaten delen met de VW's , dezelfde <font color=red><b>motoren</b></font> monteren en niet alleen stukken goedkoper zijn , maar soms ook leuker , zoals de Fabia die nota bene nu al op het platform staat dat straks bestemd is voor de nieuwe VW Polo ."	"Iedereen weet immers dat de Skoda's hun bodemplaten delen met de VW's , dezelfde <font color=red><b>motoren</b></font> monteren en niet alleen stukken goedkoper zijn , maar soms ook leuker , zoals de Fabia die nota bene nu al op het platform staat dat straks bestemd is voor de nieuwe VW Polo ."
"motor/noun/parool20001124/14167"	-24.8460499804902	-72.661540597139	"Er zijn <font color=red><b>motoren</b></font> , vijf cilinders allemaal , van 140 tot 250 pk en er komt begin volgend jaar de eerste eigen 2,4-l diesel van 163 pk ."	"Er zijn <font color=red><b>motoren</b></font> , vijf cilinders allemaal , van 140 tot 250 pk en er komt begin volgend jaar de eerste eigen 2,4-l diesel van 163 pk ."
"motor/noun/parool20001209/59557"	52.5906964809744	-52.0141022755765	"Het gebrom van de <font color=red><b>motoren</b></font> en het bruisen van de golven hebben een welhaast hypnotiserende werking ."	"Het gebrom van de <font color=red><b>motoren</b></font> en het bruisen van de golven hebben een welhaast hypnotiserende werking ."
"motor/noun/parool20001215/41317"	42.0028286859731	70.7905820548721	"Gebleven zijn de uitmuntende <font color=red><b>motoren</b></font> ."	"Gebleven zijn de uitmuntende <font color=red><b>motoren</b></font> ."
"motor/noun/parool20001215/41322"	40.4169863398488	71.7872538902628	"Beide <font color=red><b>motoren</b></font> zijn met een soepel schakelende handbak te koop of met een schokvrije automaat ."	"Beide <font color=red><b>motoren</b></font> zijn met een soepel schakelende handbak te koop of met een schokvrije automaat ."
"motor/noun/parool20010102/18984"	-33.2022465783217	86.8317640006691	"Lang bleef de mythe in stand dat het gezamenlijk optrekken van Frankrijk en Duitsland de <font color=red><b>motor</b></font> was en zou blijven van Europese vooruitgang ."	"Lang bleef de mythe in stand dat het gezamenlijk optrekken van Frankrijk en Duitsland de <font color=red><b>motor</b></font> was en zou blijven van Europese vooruitgang ."
"motor/noun/parool20010323/1594"	-23.8919910879585	-19.9259877968958	"Wij reden met de V6 en dat is pure verwennerij , want je hóórt die <font color=red><b>motor</b></font> niet , terwijl hij je in 8,1 sec , naar de honderd jenst en desnoods tot 230 km/h wil doorgaan - de sedan loopt vijf kilometer sneller ."	"Wij reden met de V6 en dat is pure verwennerij , want je hóórt die <font color=red><b>motor</b></font> niet , terwijl hij je in 8,1 sec , naar de honderd jenst en desnoods tot 230 km/h wil doorgaan - de sedan loopt vijf kilometer sneller ."
"motor/noun/parool20010413/49170"	-0.864449275150496	9.71669602748708	"Bij het nieuwe systeem ( Valvetronic ) zijn in het inlaatluchttraject geen variabele belemmeringen opgenomen , maar opent de <font color=red><b>motor</b></font> zijn inlaatkleppen minder ver , tenzij vol gas wordt gegeven - dan gaan diezelfde kleppen zo wijd mogelijk open ."	"Bij het nieuwe systeem ( Valvetronic ) zijn in het inlaatluchttraject geen variabele belemmeringen opgenomen , maar opent de <font color=red><b>motor</b></font> zijn inlaatkleppen minder ver , tenzij vol gas wordt gegeven - dan gaan diezelfde kleppen zo wijd mogelijk open ."
"motor/noun/parool20010413/49356"	55.6301806845806	-2.09201480787823	"Uiteindelijk reageert de <font color=red><b>motor</b></font> sneller op bewegingen van het gaspedaal dan wanneer eerst het hele inlaattraject moet worden doorlopen , het is bovendien schoner en zuiniger , want het waarborgt juist bij gedeeltelijke belasting een completere verbranding ."	"Uiteindelijk reageert de <font color=red><b>motor</b></font> sneller op bewegingen van het gaspedaal dan wanneer eerst het hele inlaattraject moet worden doorlopen , het is bovendien schoner en zuiniger , want het waarborgt juist bij gedeeltelijke belasting een completere verbranding ."
"motor/noun/parool20010413/49542"	-16.9821623999418	17.5704892381831	"BMW gaat het Valvetronic-systeem in een volgende stap op hun acht cilinders introduceren en aan het eind van de rit ook op de zo populaire zescilinders , want om tot een gewenst resultaat te komen , moet een <font color=red><b>motor</b></font> geheel opnieuw worden ontworpen ."	"BMW gaat het Valvetronic-systeem in een volgende stap op hun acht cilinders introduceren en aan het eind van de rit ook op de zo populaire zescilinders , want om tot een gewenst resultaat te komen , moet een <font color=red><b>motor</b></font> geheel opnieuw worden ontworpen ."
"motor/noun/parool20010423/43571"	35.6850066880867	-26.3323045822286	"Bondscoach Gerard Nijboer en koersdirecteur Jos Hermens , beiden op de <font color=red><b>motor</b></font> , komen af en toe even buurten ."	"Bondscoach Gerard Nijboer en koersdirecteur Jos Hermens , beiden op de <font color=red><b>motor</b></font> , komen af en toe even buurten ."
"motor/noun/parool20010427/39899"	-48.4204177412278	-19.7993094694972	"Dat komt door de montage van de zogeheten pompverstuivers , het antwoord van VW ( want die maakt de <font color=red><b>motor</b></font> natuurlijk ) op de door Fiat gepatenteerde en inmiddels door de hele verdere autowereld omarmde commonrail ."	"Dat komt door de montage van de zogeheten pompverstuivers , het antwoord van VW ( want die maakt de <font color=red><b>motor</b></font> natuurlijk ) op de door Fiat gepatenteerde en inmiddels door de hele verdere autowereld omarmde commonrail ."
"motor/noun/parool20010427/40135"	-40.0176288311739	52.4616329996246	"Maar , het prijskaartje vermeldt wel eventjes 33.495 gulden , waarbij opgemerkt moet worden dat deze <font color=red><b>motor</b></font> niet geleverd wordt in de basisuitvoering Stella ."	"Maar , het prijskaartje vermeldt wel eventjes 33.495 gulden , waarbij opgemerkt moet worden dat deze <font color=red><b>motor</b></font> niet geleverd wordt in de basisuitvoering Stella ."
"motor/noun/parool20010427/40310"	7.55576397888157	-87.8460602319014	"Helemaal vermakelijk is het in de 100 pk sterke zestienkleps-uitvoering van die <font color=red><b>motor</b></font> , dan hebben we het al over een top van 188 km/h en een acceleratie naar de honderd in tien tellen rond ."	"Helemaal vermakelijk is het in de 100 pk sterke zestienkleps-uitvoering van die <font color=red><b>motor</b></font> , dan hebben we het al over een top van 188 km/h en een acceleratie naar de honderd in tien tellen rond ."
"motor/noun/parool20010504/12027"	-36.4934769611121	-20.3665850754445	"Die is er nu , maar niet met een <font color=red><b>motor</b></font> van dieselspecialist Mercedes-Benz zelf , maar van de Italiaanse motorenbouwer VM ."	"Die is er nu , maar niet met een <font color=red><b>motor</b></font> van dieselspecialist Mercedes-Benz zelf , maar van de Italiaanse motorenbouwer VM ."
"motor/noun/parool20010505/45961"	12.4067493252136	-49.9372017552538	"En dan werkte hij ook nog eens op vreemde formaten : op lange horizontale of verticale panelen rekte hij objecten uit of kromp ze in , alsof je een caravan , een boomstronk , een <font color=red><b>motor</b></font> , een stierenvechter , een pelikaan of een vliegtuigje via een lachspiegel zag , of moderner : door een computerprogramma bewerkt , of op een breedbeeldtelevisie ."	"En dan werkte hij ook nog eens op vreemde formaten : op lange horizontale of verticale panelen rekte hij objecten uit of kromp ze in , alsof je een caravan , een boomstronk , een <font color=red><b>motor</b></font> , een stierenvechter , een pelikaan of een vliegtuigje via een lachspiegel zag , of moderner : door een computerprogramma bewerkt , of op een breedbeeldtelevisie ."
"motor/noun/parool20010615/8590"	1.42275942955285	-94.0009764518811	"Zwak punt is ook hier dat ABS in alle gevallen ( waarschijnlijk later bij de sterkere <font color=red><b>motoren</b></font> niet ) een optie is ."	"Zwak punt is ook hier dat ABS in alle gevallen ( waarschijnlijk later bij de sterkere <font color=red><b>motoren</b></font> niet ) een optie is ."
"motor/noun/parool20010620/39337"	2.71099726138831	-60.4867453293872	"De terrassen langs deze vierbaans-avenue , waar non-stop auto's , <font color=red><b>motoren</b></font> en scooters razen , bieden een perfect uitzicht op het paraderende publiek ."	"De terrassen langs deze vierbaans-avenue , waar non-stop auto's , <font color=red><b>motoren</b></font> en scooters razen , bieden een perfect uitzicht op het paraderende publiek ."
"motor/noun/parool20010713/14551"	-76.2044471720961	-49.7239083758184	"Geen mens te bekennen , ook geen Zuid-Italiaan , en de <font color=red><b>motoren</b></font> komen in hoog tempo uit het complex robots tevoorschijn ."	"Geen mens te bekennen , ook geen Zuid-Italiaan , en de <font color=red><b>motoren</b></font> komen in hoog tempo uit het complex robots tevoorschijn ."
"motor/noun/parool20010713/14567"	3.27846064778943	-38.5057074487394	"Maar een nieuwe <font color=red><b>motor</b></font> alléén kan een verouderde auto als een Panda niet echt modern maken ."	"Maar een nieuwe <font color=red><b>motor</b></font> alléén kan een verouderde auto als een Panda niet echt modern maken ."
"motor/noun/parool20010825/68296"	-81.3371711755315	35.992925652665	"' Is er wat met de <font color=red><b>motor</b></font> , dan is het bijna altijd de diesel . '"	"' Is er wat met de <font color=red><b>motor</b></font> , dan is het bijna altijd de diesel . '"
"motor/noun/parool20011102/8229"	2.17367317331685	43.6639285413087	"Op alle stands werd erg veel aandacht geschonken aan zuinige <font color=red><b>motoren</b></font> en alternatieve krachtbronnen en dat in lledrie de categorieën ."	"Op alle stands werd erg veel aandacht geschonken aan zuinige <font color=red><b>motoren</b></font> en alternatieve krachtbronnen en dat in lledrie de categorieën ."
"motor/noun/parool20011103/2718"	-2.53990209439497	-74.4590290315227	"De binnenstadbewoner moet het niet wagen voor 17.00 uur naar zijn huis terug te willen met de auto of de <font color=red><b>motor</b></font> , want dat is niet toegestaan ."	"De binnenstadbewoner moet het niet wagen voor 17.00 uur naar zijn huis terug te willen met de auto of de <font color=red><b>motor</b></font> , want dat is niet toegestaan ."
"motor/noun/parool20011130/10062"	-42.2843612585908	14.9864870875035	"In het begin was de Doblò er met maar twee <font color=red><b>motoren</b></font> , een benzinemotor van een krappe 1,2 liter inhoud en een gewone 1,9 dieselmotor ."	"In het begin was de Doblò er met maar twee <font color=red><b>motoren</b></font> , een benzinemotor van een krappe 1,2 liter inhoud en een gewone 1,9 dieselmotor ."
"motor/noun/parool20011207/12114"	26.8537663196656	-9.00219260121918	"De <font color=red><b>motor</b></font> is een juweeltje ."	"De <font color=red><b>motor</b></font> is een juweeltje ."
"motor/noun/parool20020105/66312"	-76.7099037444198	43.026330444074	"En hoewel we uiterst oncomfortabel zitten , moeten schreeuwen om boven het lawaai van <font color=red><b>motor</b></font> uit te komen en naar diesel stinken , genieten we volop ."	"En hoewel we uiterst oncomfortabel zitten , moeten schreeuwen om boven het lawaai van <font color=red><b>motor</b></font> uit te komen en naar diesel stinken , genieten we volop ."
"motor/noun/parool20020125/12213"	77.8841365007215	-54.7025332370568	"Nu we het toch over ' sportiviteit ' hebben : de <font color=red><b>motor</b></font> is een heerlijk ding , fel en soepel , maar zou daar akoestisch ietsje fermer voor mogen uitkomen ."	"Nu we het toch over ' sportiviteit ' hebben : de <font color=red><b>motor</b></font> is een heerlijk ding , fel en soepel , maar zou daar akoestisch ietsje fermer voor mogen uitkomen ."
"motor/noun/parool20020215/13583"	49.675849340432	20.1823777049568	"Niet vergeten zijn de Honda-baasjes om ook in de Jazz een heel fijne <font color=red><b>motor</b></font> te zetten : een nieuwe 1,4-liter met dubbele ontsteking ."	"Niet vergeten zijn de Honda-baasjes om ook in de Jazz een heel fijne <font color=red><b>motor</b></font> te zetten : een nieuwe 1,4-liter met dubbele ontsteking ."
"motor/noun/parool20020301/12653"	-54.1400227272183	-9.62763518816559	"Wel ingrijpend is de vervanging van de tweeliter TwinSpark <font color=red><b>motor</b></font> door de eerste Italiaanse krachtbron met directe benzine-inspuiting ."	"Wel ingrijpend is de vervanging van de tweeliter TwinSpark <font color=red><b>motor</b></font> door de eerste Italiaanse krachtbron met directe benzine-inspuiting ."
"motor/noun/parool20020301/12738"	-77.5262452637283	29.5647397889332	"De <font color=red><b>motor</b></font> JTS - Jet Thrust Stoichiometric - gedoopt , is een technische topprestatie , die vooral schoner is , maar zonder fratsen als ' het nieuwe rijden ' ook aardig wat zuiniger kan zijn ."	"De <font color=red><b>motor</b></font> JTS - Jet Thrust Stoichiometric - gedoopt , is een technische topprestatie , die vooral schoner is , maar zonder fratsen als ' het nieuwe rijden ' ook aardig wat zuiniger kan zijn ."
"motor/noun/parool20020417/22318"	-30.0181403395014	84.2108899772921	"We zullen het van de vrouwen moeten hebben , denkt Veenman : " Door hun emancipatie kunnen zij als <font color=red><b>motor</b></font> van de vooruitgang worden beschouwd . ""	"We zullen het van de vrouwen moeten hebben , denkt Veenman : " Door hun emancipatie kunnen zij als <font color=red><b>motor</b></font> van de vooruitgang worden beschouwd . ""
"motor/noun/parool20020518/49527"	-20.1320380426752	-44.7016747418011	"De moderne wetenschap en het vermogen de natuur naar onze hand te zetten , zag hij als een ' <font color=red><b>motor</b></font> die de ontwikkelingen één richting opdrijft ' ."	"De moderne wetenschap en het vermogen de natuur naar onze hand te zetten , zag hij als een ' <font color=red><b>motor</b></font> die de ontwikkelingen één richting opdrijft ' ."
"motor/noun/parool20020817/4276"	-79.3746980087852	37.357319300943	"Karakteristiek aan hun sloep is de <font color=red><b>motor</b></font> , een oude diesel uit 1963 die nog moet worden gestart door middel van een slinger aan de voorkant van het motorblok ."	"Karakteristiek aan hun sloep is de <font color=red><b>motor</b></font> , een oude diesel uit 1963 die nog moet worden gestart door middel van een slinger aan de voorkant van het motorblok ."
