token	label	LeNC44.L1LLRx5.x	LeNC44.L1LLRx5.y	LeNC77.L1LLR.x	LeNC77.L1LLR.y	LeNC44.L1LLR.x	LeNC44.L1LLR.y	LeNC77.L1LLRx5.x	LeNC77.L1LLRx5.y	LeNC44.ppmi.x	LeNC44.ppmi.y	LeNC77.ppmi.x	LeNC77.ppmi.y	text	LeNC44.L1LLRx5.maxW	LeNC77.L1LLR.maxW	LeNC44.L1LLR.maxW	LeNC77.L1LLRx5.maxW	LeNC44.ppmi.maxW	LeNC77.ppmi.maxW
motor/noun/ad20040219/5170	c	0.472071288231	0.473652451057	0.456132902429	0.831280957871	0.586162359214	0.367966392231	0.425336180473	-0.0409771135681	1.77202154361	-6.43226800834	2.74562826641	-9.83387193042	"De doden worden vervoerd in drie zwarte rouwwagens , gevolgd door een groep Harley Davidsonmotoren.Zes witte limousines -met daarin onder anderen familieleden van de omgekomen mannen -150 personenauto's , een vrachtwagen vol kransen , en nog meer <font color=""red"">motoren</font> completeren de rouwstoet ."	9.52	7.67	7.91	9.28	2.56	2.0
motor/noun/LN_20000708_01/2919	c	2.32051702755	-0.151738905443	1.52991692612	0.0954706313498	-1.31809588434	0.526097142849	-0.882122730659	0.95226560133	1.79310463535	0.221376821287	1.08648909999	-1.37427057836	"Maar na een jaar geduldig speuren vond de rijkswacht van Dilsen-Stokkem de <font color=""red"">motor</font> terug in Lanaken ."	9.52	7.67	7.91	9.28	1.57	1.01
motor/noun/LN_20000301_01/125583	c	2.8004469924	4.72430548093	-2.79651072885	-0.0228579325551	2.16385648657	4.88822522449	3.09911616365	1.64057289147	-0.591688171365	1.15192515735	-0.41153271404	2.30044286587	"De rallymecenas ontfermde zich over Dumoulin waardoor er dit jaar voor het eerst een nieuwe <font color=""red"">motor</font> kan worden aangekocht ."	8.26	6.6	6.65	8.21	3.29	3.44
motor/noun/DT_20010915_01/29029	c	-3.42645008295	-2.33852466456	1.90171342083	3.50404017004	1.52288528245	-4.29450877528	-0.556786506234	-3.02905855844	1.84232403297	-1.4420377369	3.45783331784	-1.03960891506	"Bij de grotere <font color=""red"">motoren</font> verwacht je bescherming tegen de weersinvloeden ."	9.52	7.67	7.91	9.28	1.06	0.88
motor/noun/ad20010614/47753	c	-2.11617338034	5.22999990048	-3.07298141276	-0.460918320019	5.22716384324	2.53079819735	3.55285686794	1.888383379	1.72208471915	0.415096699675	0.655300953042	-0.771765647594	"Twee gewapende mannen op een <font color=""red"">motor</font> hebben in Johannesburg een politiebusje met gevangenen beschoten ."	8.58	6.79	6.97	8.4	0.97	0.62
motor/noun/ad20020802/14018	c	-1.29986259696	1.31003618725	-0.636952126564	0.187423502993	2.2821689611	0.398294193035	1.66030470757	0.510651069888	1.02174635186	2.90777610819	-4.24847101951	-0.106125552172	"De diender op ( lichte ) <font color=""red"">motor</font> of scooter is zichtbaar en uiterst wendbaar ."	9.52	7.67	7.91	9.28	3.77	3.5
motor/noun/ad20011201/63221	c	1.07260836478	0.246213724898	0.535199489016	0.0970167823355	-0.0857603122467	0.514860542311	0.315381555181	0.682634622679	-0.482181967445	1.69124616714	-1.30855162289	1.79840296923	"Volgens J. Mäkel van Kawasaki is de spannender vormgeving van de Japanse <font color=""red"">motoren</font> geen toeval ."	9.52	7.67	7.91	9.28	4.29	4.0
motor/noun/DT_20020824_01/29875	c	4.23870834806	-0.0254433701139	2.37642480449	-2.40724525926	-2.87630546687	2.6005165539	-1.23785535159	3.2093671106	-1.1855078216	2.80381696781	-3.54653150473	2.60296289279	"De meeste <font color=""red"">motoren</font> blijven doorgaans redelijk standaard ."	9.52	7.67	7.91	9.28	5.09	5.23
motor/noun/DT_20050112_01/17314	c	-2.29076382443	3.18746066422	-2.18817736968	0.313006166844	4.12393889794	1.29828215229	2.82019449223	0.730895714808	1.23687828808	1.01678125818	-0.0539735477734	-0.229477917193	"Kun je een <font color=""red"">motor</font> niet testen ?"	8.58	7.01	6.97	8.62	2.34	2.2
motor/noun/LN_20010621_01/5822	c	-0.133439195186	1.60667808895	-0.198974377734	-0.456203161376	1.55637380527	0.384034526602	1.01068858417	1.42259068052	1.43141132372	1.15203835048	-0.6040570577	-1.14179324687	"De <font color=""red"">motor</font> gleed onder de vrachtwagen door en bleef wat verderop liggen ."	9.52	7.67	7.91	9.28	2.04	1.76
motor/noun/ad20000926/7201	c	-0.217119417429	4.65882957098	-1.87324478958	-2.03758077084	4.81436944051	1.87972499389	2.19514612238	3.21346240616	2.99557286492	2.77509805522	-3.08816293179	-3.06249065657	"De nu beschikbare 35 miljoen wordt besteed aan een regeling cascoschade voor beschadigde auto's en <font color=""red"">motoren</font> ( 2 miljoen ) , opruimkosten voor inboedels ( 0,5 miljoen ) , onkosten voor buitengewone omstandigheden ( 20,5 miljoen ) en inboedelschade ( 12 miljoen ) ."	8.73	7.4	7.12	9.01	2.53	2.35
motor/noun/nrc20000110/20035	c	-3.80890518502	1.25641092031	-2.27914322317	-0.450513266132	3.85799232503	-1.36420996242	2.79956815625	-0.594553918356	2.22111095595	-2.27585538431	5.01888131855	-1.16573853265	"Hij was als een indiaan op oorlogspad , als een rocker die op zijn <font color=""red"">motor</font> jacht maakt op avontuur ."	8.26	6.6	6.65	8.21	0.67	0.41
motor/noun/LN_20010713_01/48778	c	2.38452306169	1.1240357078	0.0258332779009	1.36219467277	-0.494782225895	2.0586764414	1.13298811751	0.852022274992	-0.469257940231	1.84205511555	-1.80959746447	1.7628110367	"Aanvankelijk hield Dirk Temmerman zich bezig met de in- en uitvoer van <font color=""red"">motoren</font> ."	9.52	7.67	7.91	9.28	3.27	3.66
motor/noun/DM_20010106_01/122742	c	0.345005840804	-0.923587394354	1.0747745844	1.19937901927	-0.266999192243	-0.49247490633	-0.0243433099883	-0.491344897276	-0.211920869085	-1.75952536115	2.95932659091	1.17800576416	"In Europa geraakte men dan pas voor het eerst echt geïnteresseerd in Harley's , en ik wilde graag bij de eersten zijn die de <font color=""red"">motor</font> in België introduceerde . """	9.52	7.67	7.91	9.28	1.37	0.81
motor/noun/parool19990625/15173	c	-3.72912970701	5.59685417885	-4.04974985499	2.1415524318	6.73505057965	3.73416846323	5.05522444415	-0.427439979155	1.35734671227	0.161671549967	1.21296189356	-0.264935165403	""" Laat maar gaan , zo'n <font color=""red"">motor</font> is dan grof vuil , weg met dat ding ."	8.58	6.79	6.97	8.4	0.84	0.62
motor/noun/nrc20030616/35540	c	-0.307861029332	1.67864997801	-0.582287670343	0.00998384912662	2.03320183804	0.668916999456	1.25607313497	1.20652016121	1.46767103105	0.611822321767	-0.102378429166	-1.93836841165	"De motorrijder verloor in een bocht de macht over het stuur , belandde in een greppel en kreeg zijn <font color=""red"">motor</font> boven op zich ."	9.52	7.67	7.91	9.28	2.01	2.05
motor/noun/nrc20021007/6523	c	0.801400437775	-0.866844046637	1.05697826363	-0.0323576996718	-0.504098869732	-0.550110979256	-0.301888927747	0.880994669304	1.03487711606	0.365950875213	0.687989109711	-1.10175683626	"Tijdens de TT van Assen , halverwege de jaren tachtig , trok hij zijn <font color=""red"">motor</font> tijdens de opwarmronde bij een snelheid van tegen de tweehonderd kilometer op het achterwiel en kukelde achterover ."	9.52	7.67	7.91	9.28	1.99	4.99
motor/noun/LN_20050702_01/168787	c	-4.06577304157	0.454442304005	-1.78636551164	1.4796589319	3.38027314769	-2.35788698394	2.58971388679	-0.71016558635	1.81940360053	-2.94770205481	5.88581014209	-0.778211222311	"Ikzelf was wellicht de laatste die in de gaten had dat mijn zoon veel beter overweg kon met de <font color=""red"">motor</font> dan ikzelf ."	9.52	7.67	7.91	9.28	2.32	2.05
motor/noun/LN_20050523_01/100935	c	8.5284426053	6.6098479194	-4.19772930857	5.21318430137	7.51902937024	7.23804450555	6.11846858052	-3.41255334582	-0.666158403208	-1.42558584381	2.84138786901	2.01469587714	"473 <font color=""red"">motoren</font>"	0.0	0.0	0.0	0.0	0.0	0.0
motor/noun/NB_20040730_01/93150	c	-0.274883549291	4.33540668938	-2.56823958924	0.565956481541	3.82153491273	3.40887387115	3.13052877409	1.00213958595	1.42158115611	1.06159136526	-0.485744550388	-1.34300530076	"Ook het aantal ongevallen met een <font color=""red"">motor</font> neemt toe ."	8.58	6.79	6.97	8.4	1.65	1.63
motor/noun/LN_20050419_01/96483	c	0.236616389861	0.373490773124	0.362073660837	0.330314889826	0.285232949213	0.215696511557	0.542887472284	0.223458254182	0.654725189794	-0.113705484838	1.89387474554	-0.348722808637	""" Gelukkig was het gat in de muur te klein om er een <font color=""red"">motor</font> door te krijgen , maar ze hebben het wel geprobeerd . """	9.52	7.67	7.91	9.28	0.72	0.75
motor/noun/parool20010609/56621	c	0.797926096183	0.479212229865	0.344493459107	0.818075564166	0.160082563542	0.932914285713	0.370920301964	0.269318480294	0.413857890985	0.117931283145	1.35944411679	0.638772653754	"MET DE <font color=""red"">MOTOR</font> een week door Schotland : het is een verademing ."	9.52	7.67	7.91	9.28	0.84	0.62
motor/noun/LN_20050218_01/10237	c	1.13320287915	0.468680387332	0.628106473336	0.798202642319	-0.026549477535	0.477148943097	0.227304543113	0.254575589624	1.36796076799	5.26461542493	-6.95828817086	-0.68067723128	"Het wordt een reünie voor liefhebbers van <font color=""red"">motoren</font> , scooters , motorkledij en toebehoren ."	9.52	7.67	7.91	9.28	5.55	4.99
motor/noun/ad20000410/20984	c	2.06029344813	-2.7135410925	2.77245412613	1.71543447058	-3.0879869893	-0.530966524763	-1.67115011025	-1.15785140456	-1.79285591176	-2.68497176879	5.3165326432	4.29951161995	""" Misschien is het voor de ontwikkeling van de <font color=""red"">motor</font> niet verstandig , maar voor mezelf wel "" , vond de Spanjaard ."	9.52	7.67	7.91	9.28	1.68	1.44
motor/noun/nrc20010407/71652	c	-1.31416033192	0.419479509212	-0.00919819657923	-1.27687841098	1.36634976022	-0.976794568021	0.409540650428	1.94930395449	3.52744824154	0.843241007583	-0.238019830802	-5.4057543289	"Het is een feest om coureurs vlak voor je neus een bocht in te zien duiken , balancerend op hun <font color=""red"">motoren</font> in de diepe sporen ."	9.52	7.67	7.91	9.28	2.45	2.42
motor/noun/DS_19990118_01/13737	c	-4.86783527482	18.3589800489	-2.12128708643	-13.5648902225	16.9688536923	3.36024593591	3.07242140624	14.9049197676	4.46555310324	5.60817795164	-7.52853980147	-4.42273017893	" <font color=""red"">Motoren</font> :"	5.19	3.84	3.61	5.43	6.94	6.67
motor/noun/DS_19990702_01/16676	c	3.14624763836	2.25430787712	1.555975392	-1.5092200783	1.09812903728	-2.54629222233	0.0438796051247	-2.02799361572	4.41414131046	-0.779445174717	2.20488625471	-5.36821395692	"De zichtbaarheid wordt zo goed als tot nul gereduceerd en verplicht de rijder schuin op de <font color=""red"">motor</font> te gaan hangen om naast het scherm te turen ."	9.52	7.67	7.91	9.28	2.76	2.9
motor/noun/ad20000719/6893	c	-5.29012002337	2.39069372187	-3.1990421795	-0.470812223119	5.62230042709	-2.94318542736	2.57186524966	-2.21525748857	4.10805375118	-1.80449591531	3.25120621945	-4.2052259749	"Een kale zuurstok stayert achter onze <font color=""red"">motor</font> ."	8.26	6.6	6.65	8.21	2.27	1.79
motor/noun/ad20000805/41316	c	-1.84438621612	-2.56265819798	2.63523856886	-1.74115969153	-0.230351514102	-4.12773268176	-2.1746503556	1.47644645533	1.22246220799	-0.358348197379	2.37847232673	-0.373955765313	"Aan populariteit heeft de clown op de <font color=""red"">motor</font> nooit ingeboet ."	9.52	7.67	7.91	9.28	0.6	0.41
motor/noun/nrc20000303/23756	c	-4.69863422183	4.24204089649	-4.32485784198	0.484076637386	7.22133274148	-0.253537158782	4.24099134634	2.53051338252	3.83342619003	2.39117142185	-2.75957737672	-4.15088817179	"IK WIL GRAAG politieagent worden omdat het leuk is om boeven te vangen en <font color=""red"">motor</font> te rijden ."	8.28	7.01	6.68	8.62	2.34	2.2
motor/noun/ad20000805/41466	c	-2.06514154296	1.52205128647	-1.29282861377	-1.21932764097	2.94314632119	-0.910032137138	1.78304884398	1.98230724333	2.00824362246	0.704867752851	-0.129582208784	-2.43900863443	"Het was al geregeld dat hij in 1999 in Assen en op Donnington Park als vervanger zou rijden , op een <font color=""red"">motor</font> van het team van zijn oude vriend Kenny Roberts ."	8.28	7.01	6.68	8.62	2.34	2.2
motor/noun/ad20000226/62346	c	1.71044068988	-2.7067924091	2.80950402698	1.08895444287	-2.60615243954	-0.996868006229	-1.84353940876	-0.483981438122	0.127415266306	-1.03119590083	2.70230962553	1.04157995843	"Een van de laatste uitgaven is India per <font color=""red"">motor</font> , het eerste reisboek van Michiel Wismans ."	9.52	7.67	7.91	9.28	0.83	0.65
motor/noun/BL_19990605_01/53467	c	-1.13785771021	4.52042534833	-2.59852848582	0.66974359419	4.35424624918	2.94121431318	3.28453197899	0.746532905152	1.98173006744	1.66567298436	-1.32812380248	-1.7002613026	"Jill is 14 en rijdt niet met een <font color=""red"">motor</font> ."	8.58	7.01	6.97	8.62	2.34	2.2
